studio,course,attendance list,waiting list,instructor,date,maxnr
Studio B,Mi 19:00,"[""member_0083"",""member_0256"",""member_0168"",""member_0164"",""member_0305""]",[],Instructor F,2020-09-09T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0145"",""member_0269"",""member_0164"",""member_0210"",""member_0303"",""member_0346"",""member_0168"",""member_0340"",""member_0083""]",[],Instructor F,2020-09-16T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0145"",""member_0009"",""member_0230"",""member_0177"",""member_0131"",""member_0443"",""member_0164""]",[],Instructor F,2020-09-23T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0084"",""member_0154"",""member_0387"",""member_0443"",""member_0047"",""member_0101"",""member_0145"",""member_0083"",""member_0087""]",[],Instructor F,2020-09-30T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0430"",""member_0256"",""member_0164"",""member_0230"",""member_0046"",""member_0154""]",[],Instructor F,2020-10-07T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0087"",""member_0294"",""member_0295"",""member_0460"",""member_0443""]",[],Instructor F,2020-10-14T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0197"",""member_0271"",""member_0084"",""member_0404"",""member_0402"",""member_0136"",""member_0156"",""member_0154"",""member_0443"",""member_0042""]",[],Instructor F,2020-10-21T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0066"",""member_0133"",""member_0399"",""member_0440"",""member_0164"",""member_0084"",""member_0051"",""member_0203"",""member_0042"",""member_0154"",""member_0295""]",[],Instructor F,2020-10-28T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0136"",""member_0051"",""member_0190"",""member_0250"",""member_0042"",""member_0261""]",[],Instructor F,2020-11-04T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0443"",""member_0164"",""member_0346"",""member_0402"",""member_0113"",""member_0132"",""member_0440""]","[{""ID"":""member_0256"",""email"":""member-0256@synthetic.invalid"",""name"":""Synthetic Member 0256""}]",Instructor F,2020-11-11T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0269"",""member_0349"",""member_0303"",""member_0402"",""member_0135"",""member_0209"",""member_0271"",""member_0250"",""member_0164""]",[],Instructor F,2020-11-18T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0169"",""member_0293"",""member_0256"",""member_0342"",""member_0177"",""member_0295"",""member_0240"",""member_0250"",""member_0101"",""member_0154"",""member_0145"",""member_0346""]",[],Instructor F,2020-11-25T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0495"",""member_0234"",""member_0164"",""member_0323"",""member_0281"",""member_0442"",""member_0430"",""member_0101""]",[],Instructor F,2020-12-02T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0101"",""member_0164"",""member_0042"",""member_0176"",""member_0323"",""member_0442""]",[],Instructor F,2020-12-09T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0494"",""member_0356"",""member_0291"",""member_0486""]",[],Instructor F,2020-12-16T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0074"",""member_0154"",""member_0443"",""member_0117"",""member_0430""]",[],Instructor F,2020-12-23T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0326"",""member_0164""]",[],Instructor F,2020-12-30T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0250"",""member_0131"",""member_0442""]",[],Instructor F,2021-01-06T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0440"",""member_0295""]",[],Instructor F,2021-01-13T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0083"",""member_0442""]",[],Instructor F,2021-01-20T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0443"",""member_0323"",""member_0256"",""member_0440"",""member_0391"",""member_0430"",""member_0177"",""member_0042""]",[],Instructor F,2021-01-27T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0154"",""member_0271"",""member_0256"",""member_0177"",""member_0376"",""member_0458""]",[],Instructor F,2021-02-03T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0281"",""member_0084"",""member_0295"",""member_0442"",""member_0269"",""member_0430"",""member_0172""]",[],Instructor F,2021-02-10T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0291"",""member_0494"",""member_0150"",""member_0136"",""member_0234"",""member_0402"",""member_0211"",""member_0430"",""member_0203"",""member_0443""]",[],Instructor F,2021-02-17T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0426"",""member_0402"",""member_0269"",""member_0042"",""member_0083"",""member_0127""]",[],Instructor F,2021-02-24T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0127"",""member_0351"",""member_0154"",""member_0431"",""member_0494"",""member_0172"",""member_0430"",""member_0325"",""member_0409""]",[],Instructor F,2021-03-03T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0127"",""member_0011"",""member_0356"",""member_0042"",""member_0154"",""member_0376"",""member_0090"",""member_0172""]",[],Instructor F,2021-03-10T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0269"",""member_0425"",""member_0460"",""member_0127"",""member_0083"",""member_0145"",""member_0295"",""member_0136"",""member_0172"",""member_0154""]",[],Instructor F,2021-03-17T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0100"",""member_0157"",""member_0177"",""member_0172"",""member_0494""]",[],Instructor F,2021-03-24T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0295"",""member_0402"",""member_0039"",""member_0351""]","[{""ID"":""member_0136"",""email"":""member-0136@synthetic.invalid"",""name"":""Synthetic Member 0136""}]",Instructor F,2021-03-31T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0083"",""member_0402"",""member_0190"",""member_0145"",""member_0267"",""member_0430"",""member_0127"",""member_0351"",""member_0178"",""member_0172""]",[],Instructor F,2021-04-07T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0318"",""member_0271"",""member_0230""]",[],Instructor F,2021-04-14T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0230"",""member_0402"",""member_0177"",""member_0301"",""member_0349"",""member_0090"",""member_0376"",""member_0188"",""member_0154"",""member_0443"",""member_0150""]","[{""ID"":""member_0210"",""email"":""member-0210@synthetic.invalid"",""name"":""Synthetic Member 0210""}]",Instructor F,2021-04-21T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0090"",""member_0188"",""member_0154"",""member_0042"",""member_0426"",""member_0346""]",[],Instructor F,2021-04-28T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0090"",""member_0084"",""member_0442"",""member_0351"",""member_0172"",""member_0127""]",[],Instructor F,2021-05-05T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0172"",""member_0157"",""member_0136"",""member_0100"",""member_0402""]",[],Instructor F,2021-05-12T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0295"",""member_0157"",""member_0090"",""member_0378"",""member_0271"",""member_0477""]",[],Instructor F,2021-05-19T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0084"",""member_0177"",""member_0351"",""member_0349"",""member_0157"",""member_0011"",""member_0154"",""member_0387"",""member_0090"",""member_0402""]",[],Instructor F,2021-05-26T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0090"",""member_0347"",""member_0351"",""member_0172"",""member_0430"",""member_0170"",""member_0323"",""member_0440"",""member_0443"",""member_0008""]","[{""ID"":""member_0136"",""email"":""member-0136@synthetic.invalid"",""name"":""Synthetic Member 0136""}]",Instructor F,2021-06-02T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0211"",""member_0181"",""member_0076"",""member_0374"",""member_0230"",""member_0150""]","[{""ID"":""member_0154"",""email"":""member-0154@synthetic.invalid"",""name"":""Synthetic Member 0154""},{""ID"":""member_0465"",""email"":""member-0465@synthetic.invalid"",""name"":""Synthetic Member 0465""},{""ID"":""member_0295"",""email"":""member-0295@synthetic.invalid"",""name"":""Synthetic Member 0295""},{""ID"":""member_0351"",""email"":""member-0351@synthetic.invalid"",""name"":""Synthetic Member 0351""}]",Instructor F,2021-06-09T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0090"",""member_0011"",""member_0269"",""member_0440"",""member_0127"",""member_0347""]",[],Instructor F,2021-06-16T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0172"",""member_0011"",""member_0135"",""member_0430"",""member_0291"",""member_0203"",""member_0440"",""member_0442"",""member_0170""]",[],Instructor F,2021-06-23T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0154"",""member_0269"",""member_0145"",""member_0170"",""member_0127"",""member_0013""]",[],Instructor F,2021-06-30T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0162"",""member_0090"",""member_0440"",""member_0084""]",[],Instructor F,2021-07-07T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0145"",""member_0127"",""member_0402"",""member_0170"",""member_0349"",""member_0157"",""member_0271""]",[],Instructor F,2021-07-14T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0090"",""member_0215"",""member_0154"",""member_0170""]",[],Instructor F,2021-07-21T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0170"",""member_0275"",""member_0127"",""member_0090"",""member_0477"",""member_0039""]",[],Instructor F,2021-07-28T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0269"",""member_0042"",""member_0457"",""member_0172"",""member_0347"",""member_0323""]",[],Instructor F,2021-08-04T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0006"",""member_0076"",""member_0009"",""member_0347"",""member_0021"",""member_0261"",""member_0172"",""member_0154"",""member_0234"",""member_0295"",""member_0210""]","[{""ID"":""member_0083"",""email"":""member-0083@synthetic.invalid"",""name"":""Synthetic Member 0083""},{""ID"":""member_0408"",""email"":""member-0408@synthetic.invalid"",""name"":""Synthetic Member 0408""}]",Instructor F,2021-08-11T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0457"",""member_0083"",""member_0440"",""member_0172"",""member_0402"",""member_0351"",""member_0090"",""member_0349""]",[],Instructor F,2021-08-18T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0325"",""member_0351"",""member_0431"",""member_0150"",""member_0127"",""member_0170"",""member_0376"",""member_0090"",""member_0154"",""member_0261""]",[],Instructor F,2021-08-25T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0428"",""member_0011""]",[],Instructor F,2021-09-01T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0440"",""member_0347"",""member_0228"",""member_0210""]",[],Instructor F,2021-09-08T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0402"",""member_0430"",""member_0090"",""member_0154"",""member_0295"",""member_0170"",""member_0443"",""member_0447"",""member_0150"",""member_0172""]",[],Instructor F,2021-09-15T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0150"",""member_0442""]",[],Instructor F,2021-09-22T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0154"",""member_0346"",""member_0447""]",[],Instructor F,2021-09-29T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0090"",""member_0269"",""member_0150"",""member_0430"",""member_0351"",""member_0243"",""member_0271"",""member_0447"",""member_0157""]","[{""ID"":""member_0172"",""email"":""member-0172@synthetic.invalid"",""name"":""Synthetic Member 0172""}]",Instructor F,2021-10-06T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0402"",""member_0053"",""member_0351"",""member_0090"",""member_0430"",""member_0457"",""member_0103"",""member_0440"",""member_0349""]",[],Instructor F,2021-10-13T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0172"",""member_0442"",""member_0210"",""member_0177"",""member_0351"",""member_0013"",""member_0154"",""member_0318"",""member_0150""]",[],Instructor F,2021-10-20T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0006"",""member_0013"",""member_0178"",""member_0442"",""member_0402"",""member_0295"",""member_0110"",""member_0145""]",[],Instructor F,2021-10-27T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0402"",""member_0232"",""member_0170"",""member_0293"",""member_0090"",""member_0243"",""member_0203"",""member_0430"",""member_0211"",""member_0172""]",[],Instructor F,2021-11-03T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0452"",""member_0157"",""member_0090"",""member_0347"",""member_0042"",""member_0172"",""member_0351"",""member_0232"",""member_0170""]","[{""ID"":""member_0139"",""email"":""member-0139@synthetic.invalid"",""name"":""Synthetic Member 0139""},{""ID"":""member_0011"",""email"":""member-0011@synthetic.invalid"",""name"":""Synthetic Member 0011""},{""ID"":""member_0100"",""email"":""member-0100@synthetic.invalid"",""name"":""Synthetic Member 0100""}]",Instructor F,2021-11-10T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0154"",""member_0232"",""member_0042"",""member_0172"",""member_0157"",""member_0261"",""member_0465"",""member_0237"",""member_0011""]",[],Instructor F,2021-11-17T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0157"",""member_0064"",""member_0172"",""member_0442""]",[],Instructor F,2021-11-24T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0269"",""member_0083"",""member_0006"",""member_0100"",""member_0103"",""member_0408"",""member_0039""]",[],Instructor F,2021-12-01T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0170"",""member_0011"",""member_0093"",""member_0154"",""member_0025"",""member_0150"",""member_0003"",""member_0039"",""member_0172"",""member_0232""]","[{""ID"":""member_0042"",""email"":""member-0042@synthetic.invalid"",""name"":""Synthetic Member 0042""}]",Instructor F,2021-12-08T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0172"",""member_0139"",""member_0467"",""member_0011"",""member_0154"",""member_0442""]",[],Instructor F,2021-12-15T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0013"",""member_0363"",""member_0090"",""member_0232"",""member_0011"",""member_0172"",""member_0438""]",[],Instructor F,2021-12-22T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0170"",""member_0012"",""member_0172"",""member_0351"",""member_0340"",""member_0132"",""member_0298""]",[],Instructor F,2021-12-29T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0042"",""member_0172"",""member_0425"",""member_0162"",""member_0232"",""member_0154"",""member_0011"",""member_0294""]",[],Instructor F,2022-01-05T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0271"",""member_0493"",""member_0042"",""member_0351"",""member_0349"",""member_0376"",""member_0176""]",[],Instructor F,2022-01-12T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0157"",""member_0132"",""member_0430"",""member_0162"",""member_0042"",""member_0338"",""member_0253"",""member_0347""]",[],Instructor F,2022-01-19T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0324"",""member_0467"",""member_0340"",""member_0232"",""member_0477"",""member_0096"",""member_0430"",""member_0154"",""member_0295"",""member_0042""]","[{""ID"":""member_0213"",""email"":""member-0213@synthetic.invalid"",""name"":""Synthetic Member 0213""},{""ID"":""member_0402"",""email"":""member-0402@synthetic.invalid"",""name"":""Synthetic Member 0402""}]",Instructor F,2022-02-02T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0430"",""member_0232"",""member_0322"",""member_0391"",""member_0154""]",[],Instructor F,2022-02-09T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0324"",""member_0275"",""member_0351"",""member_0083""]",[],Instructor F,2022-02-16T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0066"",""member_0162"",""member_0154"",""member_0172"",""member_0173""]",[],Instructor F,2022-02-23T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0232"",""member_0261"",""member_0066"",""member_0170"",""member_0351""]","[{""ID"":""member_0176"",""email"":""member-0176@synthetic.invalid"",""name"":""Synthetic Member 0176""}]",Instructor F,2022-03-02T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0293"",""member_0295"",""member_0073"",""member_0093"",""member_0430"",""member_0135"",""member_0374"",""member_0351"",""member_0154""]",[],Instructor F,2022-03-09T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0228"",""member_0145"",""member_0402""]",[],Instructor F,2022-03-16T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0480"",""member_0467"",""member_0157"",""member_0232"",""member_0346"",""member_0211""]",[],Instructor F,2022-03-23T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0154"",""member_0337"",""member_0157"",""member_0261"",""member_0442"",""member_0172"",""member_0150"",""member_0477"",""member_0120""]",[],Instructor F,2022-03-30T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0293"",""member_0005"",""member_0154"",""member_0203"",""member_0295"",""member_0351"",""member_0172"",""member_0302""]","[{""ID"":""member_0039"",""email"":""member-0039@synthetic.invalid"",""name"":""Synthetic Member 0039""}]",Instructor F,2022-04-06T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0037"",""member_0351"",""member_0145"",""member_0402"",""member_0091"",""member_0011"",""member_0157"",""member_0042"",""member_0154"",""member_0172""]","[{""ID"":""member_0249"",""email"":""member-0249@synthetic.invalid"",""name"":""Synthetic Member 0249""},{""ID"":""member_0162"",""email"":""member-0162@synthetic.invalid"",""name"":""Synthetic Member 0162""}]",Instructor F,2022-04-13T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0157"",""member_0361"",""member_0295""]","[{""ID"":""member_0423"",""email"":""member-0423@synthetic.invalid"",""name"":""Synthetic Member 0423""}]",Instructor F,2022-04-20T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0157"",""member_0323"",""member_0322"",""member_0067"",""member_0042"",""member_0346"",""member_0347"",""member_0430"",""member_0271""]",[],Instructor F,2022-05-04T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0145"",""member_0042"",""member_0114"",""member_0150"",""member_0157"",""member_0211"",""member_0091"",""member_0430""]",[],Instructor F,2022-05-11T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0275"",""member_0139"",""member_0463"",""member_0232"",""member_0067"",""member_0351"",""member_0442""]",[],Instructor F,2022-05-18T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0042"",""member_0145"",""member_0237"",""member_0484"",""member_0323"",""member_0298"",""member_0011"",""member_0232"",""member_0093"",""member_0150""]",[],Instructor F,2022-05-25T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0154"",""member_0323"",""member_0172"",""member_0150"",""member_0325"",""member_0347"",""member_0037"",""member_0480"",""member_0425""]",[],Instructor F,2022-06-01T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0465"",""member_0473"",""member_0493"",""member_0295""]",[],Instructor F,2022-06-08T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0346"",""member_0422"",""member_0096"",""member_0323"",""member_0154"",""member_0119"",""member_0295""]",[],Instructor F,2022-06-15T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0178"",""member_0619"",""member_0042"",""member_0037"",""member_0154"",""member_0402"",""member_0460"",""member_0063"",""member_0351"",""member_0172"",""member_0430""]","[{""ID"":""member_0232"",""email"":""member-0232@synthetic.invalid"",""name"":""Synthetic Member 0232""}]",Instructor F,2022-06-22T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0467"",""member_0347"",""member_0037"",""member_0295"",""member_0288"",""member_0349"",""member_0344""]",[],Instructor F,2022-06-29T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0145"",""member_0438"",""member_0167"",""member_0172"",""member_0108"",""member_0154"",""member_0295"",""member_0420"",""member_0063""]",[],Instructor F,2022-07-06T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0167"",""member_0145"",""member_0042"",""member_0288"",""member_0459""]",[],Instructor F,2022-07-13T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0271"",""member_0484"",""member_0154"",""member_0042"",""member_0232"",""member_0167""]",[],Instructor F,2022-07-20T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0391"",""member_0011"",""member_0157"",""member_0344"",""member_0402"",""member_0430"",""member_0444"",""member_0460""]",[],Instructor F,2022-07-27T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0157"",""member_0114"",""member_0232"",""member_0375"",""member_0465"",""member_0167"",""member_0172""]",[],Instructor F,2022-08-03T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0167"",""member_0346"",""member_0157"",""member_0180"",""member_0288"",""member_0177"",""member_0154"",""member_0172""]",[],Instructor F,2022-08-10T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0157"",""member_0172"",""member_0232"",""member_0575"",""member_0167"",""member_0004"",""member_0430"",""member_0323""]",[],Instructor F,2022-08-17T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0030"",""member_0157"",""member_0289"",""member_0154"",""member_0167"",""member_0577"",""member_0162"",""member_0323"",""member_0351""]","[{""ID"":""member_0203"",""email"":""member-0203@synthetic.invalid"",""name"":""Synthetic Member 0203""},{""ID"":""member_0589"",""email"":""member-0589@synthetic.invalid"",""name"":""Synthetic Member 0589""},{""ID"":""member_0344"",""email"":""member-0344@synthetic.invalid"",""name"":""Synthetic Member 0344""},{""ID"":""member_0484"",""email"":""member-0484@synthetic.invalid"",""name"":""Synthetic Member 0484""}]",Instructor F,2022-08-24T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0154"",""member_0150"",""member_0380"",""member_0467"",""member_0252"",""member_0550"",""member_0575""]",[],Instructor F,2022-08-31T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0351"",""member_0430"",""member_0167"",""member_0456"",""member_0632"",""member_0227"",""member_0132"",""member_0172""]",[],Instructor F,2022-09-07T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0196"",""member_0338"",""member_0243"",""member_0150"",""member_0097"",""member_0402"",""member_0430"",""member_0460"",""member_0154""]",[],Instructor F,2022-09-14T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0187"",""member_0172"",""member_0157"",""member_0351"",""member_0563"",""member_0104"",""member_0228"",""member_0347"",""member_0062""]","[{""ID"":""member_0575"",""email"":""member-0575@synthetic.invalid"",""name"":""Synthetic Member 0575""},{""ID"":""member_0162"",""email"":""member-0162@synthetic.invalid"",""name"":""Synthetic Member 0162""},{""ID"":""member_0320"",""email"":""member-0320@synthetic.invalid"",""name"":""Synthetic Member 0320""}]",Instructor F,2022-09-21T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0484"",""member_0203"",""member_0041"",""member_0457"",""member_0322""]",[],Instructor F,2022-09-28T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0042"",""member_0402"",""member_0456"",""member_0228"",""member_0203""]","[{""ID"":""member_0361"",""email"":""member-0361@synthetic.invalid"",""name"":""Synthetic Member 0361""},{""ID"":""member_0067"",""email"":""member-0067@synthetic.invalid"",""name"":""Synthetic Member 0067""}]",Instructor F,2022-10-05T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0154"",""member_0232"",""member_0150"",""member_0575"",""member_0077"",""member_0484"",""member_0011""]",[],Instructor F,2022-10-12T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0167"",""member_0097"",""member_0172"",""member_0302"",""member_0262"",""member_0045""]",[],Instructor F,2022-10-19T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0026"",""member_0625"",""member_0039"",""member_0227"",""member_0030"",""member_0456"",""member_0042"",""member_0430"",""member_0167"",""member_0347"",""member_0302""]",[],Instructor F,2022-10-26T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0636"",""member_0297"",""member_0167"",""member_0402"",""member_0577"",""member_0227""]",[],Instructor F,2022-11-02T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0538"",""member_0167"",""member_0072"",""member_0154"",""member_0172""]",[],Instructor F,2022-11-16T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0011"",""member_0167"",""member_0402"",""member_0096"",""member_0154"",""member_0323"",""member_0383"",""member_0172"",""member_0103"",""member_0589""]",[],Instructor F,2022-11-23T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0026"",""member_0402"",""member_0037"",""member_0536"",""member_0154"",""member_0167"",""member_0685"",""member_0013"",""member_0559""]",[],Instructor F,2022-12-07T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0091"",""member_0632"",""member_0351"",""member_0391"",""member_0459"",""member_0288"",""member_0172"",""member_0062""]",[],Instructor F,2022-12-14T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0187""]",[],Instructor F,2023-01-04T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0057"",""member_0110"",""member_0167"",""member_0098""]",[],Instructor F,2023-01-11T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0575"",""member_0316"",""member_0664"",""member_0474"",""member_0172"",""member_0351"",""member_0577"",""member_0167""]",[],Instructor F,2023-01-18T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0134"",""member_0557"",""member_0154"",""member_0108"",""member_0037"",""member_0563"",""member_0632"",""member_0685"",""member_0323""]","[{""ID"":""member_0057"",""email"":""member-0057@synthetic.invalid"",""name"":""Synthetic Member 0057""},{""ID"":""member_0172"",""email"":""member-0172@synthetic.invalid"",""name"":""Synthetic Member 0172""},{""ID"":""member_0600"",""email"":""member-0600@synthetic.invalid"",""name"":""Synthetic Member 0600""}]",Instructor F,2023-01-25T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0430"",""member_0091"",""member_0167"",""member_0575"",""member_0625"",""member_0237"",""member_0420"",""member_0550"",""member_0477""]","[{""ID"":""member_0172"",""email"":""member-0172@synthetic.invalid"",""name"":""Synthetic Member 0172""}]",Instructor F,2023-02-01T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0057"",""member_0054"",""member_0323"",""member_0154""]",[],Instructor F,2023-02-08T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0534"",""member_0430"",""member_0413""]",[],Instructor F,2023-02-15T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0347"",""member_0323"",""member_0625""]",[],Instructor F,2023-02-22T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0154"",""member_0096"",""member_0575"",""member_0167"",""member_0464""]",[],Instructor F,2023-03-01T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0575"",""member_0013"",""member_0351"",""member_0057"",""member_0178"",""member_0154"",""member_0430"",""member_0167"",""member_0538"",""member_0632"",""member_0465""]",[],Instructor F,2023-03-08T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0154"",""member_0575"",""member_0510"",""member_0441"",""member_0351"",""member_0103""]",[],Instructor F,2023-03-15T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0323"",""member_0444"",""member_0255"",""member_0167"",""member_0369"",""member_0344"",""member_0571"",""member_0154""]",[],Instructor F,2023-03-22T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0057"",""member_0441"",""member_0575"",""member_0610"",""member_0430"",""member_0664"",""member_0369"",""member_0553"",""member_0638""]","[{""ID"":""member_0323"",""email"":""member-0323@synthetic.invalid"",""name"":""Synthetic Member 0323""}]",Instructor F,2023-03-29T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0536"",""member_0114"",""member_0097"",""member_0019"",""member_0154"",""member_0351"",""member_0111"",""member_0167""]",[],Instructor F,2023-04-05T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0361"",""member_0167"",""member_0465"",""member_0196"",""member_0312"",""member_0572"",""member_0203""]",[],Instructor F,2023-04-12T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0361"",""member_0652"",""member_0187"",""member_0540""]","[{""ID"":""member_0119"",""email"":""member-0119@synthetic.invalid"",""name"":""Synthetic Member 0119""}]",Instructor F,2023-04-19T17:00:00.000Z,12
